Datum,Warengruppe,Umsatz,Bewoelkung,Temperatur,Windgeschwindigkeit,Wettercode
2015-06-25,2,484.513720535521,6.0,17.125,8,21.0
2015-06-26,2,517.667163948615,7.0,19.25,5,61.0
2015-06-27,2,708.700690129254,7.0,19.375,16,61.0
2015-07-05,2,571.220211930273,4.0,25.25,9,21.0
2015-07-07,2,424.75865459342,4.0,24.75,9,61.0
2015-07-08,2,406.197372488758,6.0,16.625,16,63.0
2015-07-09,2,400.061396607868,6.0,14.375,24,61.0
2015-07-10,2,419.920725517909,3.0,16.125,18,21.0
2015-07-11,2,579.775873809484,6.0,17.75,9,21.0
2015-07-12,2,638.240827319641,7.0,19.25,12,61.0
2015-07-14,2,494.642623603643,3.0,19.625,9,0.0
2015-07-17,2,533.38199646267,4.0,23.25,12,21.0
2015-07-19,2,713.948758860807,7.0,14.5,5,63.0
2015-07-20,2,566.157537334118,6.0,18.375,12,20.0
2015-07-21,2,556.009113808745,3.0,21.375,16,0.0
2015-07-22,2,597.576041552763,2.0,23.75,12,0.0
2015-07-23,2,600.414019091748,5.0,18.375,12,61.0
2015-07-25,2,672.206275477328,6.0,20.0,10,95.0
2015-07-26,2,705.589263265344,5.0,16.75,19,61.0
2015-07-27,2,596.420841559454,7.0,15.875,8,61.0
2015-07-28,2,597.787732789746,7.0,17.375,15,63.0
2015-07-29,2,579.295922313804,5.0,14.875,12,61.0
2015-07-30,2,565.527307888753,7.0,14.0,16,61.0
2015-08-04,2,601.373326416756,2.0,26.5,15,61.0
2015-08-05,2,616.704465064561,2.0,21.75,8,21.0
2015-08-07,2,663.665647701062,4.0,20.0,9,63.0
2015-08-10,2,594.76210118618,3.0,22.5,8,21.0
2015-08-12,2,545.01956668171,5.0,19.125,9,21.0
2015-08-13,2,583.360345249005,0.0,20.75,13,0.0
2015-08-15,2,663.39667410597,7.0,20.875,8,61.0
2015-08-16,2,590.489204564676,6.0,21.5,10,0.0
2015-08-17,2,450.920128263096,7.0,19.375,14,61.0
2015-08-18,2,523.448950264901,7.0,19.25,13,21.0
2015-08-19,2,490.674067203851,3.0,19.625,8,5.0
2015-08-20,2,504.081147710709,1.0,20.375,8,10.0
2015-08-21,2,544.022008883632,1.0,22.875,7,0.0
2015-08-23,2,649.688467416964,0.0,21.625,18,0.0
2015-08-25,2,470.207032832021,6.0,17.75,12,21.0
2015-08-27,2,413.885988542687,6.0,18.125,12,61.0
2015-08-28,2,476.398072412663,2.0,19.625,11,20.0
2015-08-30,2,539.736641041383,5.0,19.375,10,21.0
2015-08-31,2,393.617421433248,3.0,21.875,8,65.0
2015-09-01,2,341.592585917743,8.0,17.625,12,61.0
2015-09-02,2,343.529213049574,5.0,17.0,13,21.0
2015-09-04,2,348.1661813862,7.0,15.625,10,61.0
2015-09-05,2,489.485517572011,5.0,14.125,20,61.0
2015-09-08,2,351.131949782145,2.0,17.5,9,0.0
2015-09-11,2,370.834526663937,7.0,15.0,12,61.0
2015-09-13,2,500.251121182591,6.0,18.5,5,20.0
2015-09-14,2,344.444831213055,7.0,17.625,6,63.0
2015-09-15,2,393.952752737191,4.0,13.875,10,95.0
2015-09-16,2,319.876606857062,7.0,15.25,6,61.0
2015-09-17,2,339.29368224101,6.0,18.0,12,61.0
2015-09-18,2,352.790180923934,5.0,17.25,10,0.0
2015-09-19,2,489.258808159457,7.0,15.25,7,61.0
2015-09-20,2,513.530323638994,3.0,15.625,15,21.0
2015-09-21,2,341.999724265438,7.0,13.375,6,61.0
2015-09-22,2,341.945995080269,7.0,14.25,7,61.0
2015-09-23,2,330.659883041061,7.0,14.0,5,20.0
2015-09-24,2,331.504415119153,3.0,16.0,11,0.0
2015-09-25,2,345.480200670974,4.0,14.875,8,61.0
2015-09-26,2,516.867082419223,4.0,15.25,7,21.0
2015-09-28,2,337.127014231803,2.0,14.625,7,0.0
2015-09-29,2,331.727598762738,2.0,15.625,9,0.0
2015-09-30,2,314.143853841003,0.0,15.375,6,0.0
2015-10-01,2,335.045744545908,1.0,14.75,9,0.0
2015-10-02,2,354.775507335419,2.0,15.375,7,10.0
2015-10-03,2,473.947428461761,2.0,14.375,9,0.0
2015-10-04,2,523.195446240805,6.0,15.625,7,45.0
2015-10-05,2,377.265838211666,0.0,16.5,5,10.0
2015-10-06,2,354.961577916475,7.0,14.875,14,10.0
2015-10-07,2,360.31000218759,8.0,13.0,7,63.0
2015-10-08,2,322.607112704729,7.0,11.875,5,10.0
2015-10-09,2,368.419818568006,7.0,11.125,7,21.0
2015-10-10,2,443.62330984219,1.0,9.75,14,0.0
2015-10-11,2,557.722976595955,0.0,10.25,13,5.0
2015-10-12,2,377.926547877883,0.0,8.625,12,5.0
2015-10-13,2,346.374494406459,7.0,7.75,10,61.0
2015-10-14,2,372.052820131498,7.0,9.0,11,61.0
2015-10-15,2,345.970837991214,7.0,10.375,16,61.0
2015-10-16,2,384.203133289552,7.0,10.0,14,61.0
2015-10-17,2,521.130431805683,7.0,10.75,9,61.0
2015-10-18,2,453.288658341532,8.0,11.125,10,61.0
2015-10-19,2,398.122768822511,6.0,9.25,7,0.0
2015-10-20,2,366.38967283357,7.0,10.25,8,20.0
2015-10-22,2,409.101520904092,7.0,12.25,10,61.0
2015-10-26,2,328.738163480579,0.0,11.375,6,0.0
2015-10-28,2,304.006515491702,1.0,11.25,10,5.0
2015-10-29,2,306.427920731397,2.0,10.5,4,10.0
2015-10-30,2,337.09962010326,7.0,11.375,5,10.0
2015-10-31,2,377.801673947832,1.0,11.75,9,10.0
2015-11-01,2,469.026184716499,4.0,10.75,6,10.0
2015-11-02,2,285.156333256917,8.0,9.75,5,10.0
2015-11-03,2,227.368950308808,7.0,5.125,4,45.0
2015-11-04,2,256.059850846365,1.0,8.0,4,10.0
2015-11-05,2,274.749839438109,6.0,13.375,5,61.0
2015-11-06,2,246.392025222422,8.0,13.75,6,61.0
2015-11-07,2,350.222831381163,7.0,14.625,9,61.0
2015-11-09,2,266.493884189038,5.0,12.0,15,21.0
2015-11-10,2,237.906672638622,7.0,15.0,18,61.0
2015-11-11,2,214.420897950301,8.0,13.625,12,61.0
2015-11-12,2,240.965897111926,2.0,13.125,17,0.0
2015-11-13,2,264.15177278786,4.0,11.75,19,21.0
2015-11-14,2,347.614033858304,4.0,8.125,14,21.0
2015-11-15,2,483.160689627582,7.0,8.5,4,61.0
2015-11-16,2,257.912087518437,7.0,12.25,12,53.0
2015-11-17,2,236.556165735368,7.0,10.75,8,21.0
2015-11-18,2,198.911870818593,6.0,10.75,19,21.0
2015-11-19,2,243.788203213012,7.0,10.125,20,61.0
2015-11-20,2,227.863733533634,7.0,7.75,9,61.0
2015-11-21,2,364.001891067586,7.0,4.5,15,63.0
2015-11-22,2,412.356910869242,7.0,2.25,18,73.0
2015-11-24,2,253.437861780942,7.0,3.125,14,61.0
2015-11-25,2,255.115425796983,7.0,5.125,7,61.0
2015-11-28,2,403.083011014191,2.0,6.125,11,61.0
2015-11-29,2,481.333773696359,7.0,8.25,15,63.0
2015-11-30,2,288.123644467983,5.0,5.75,18,61.0
2015-12-01,2,251.710213001089,6.0,6.75,10,21.0
2015-12-02,2,223.700501598317,7.0,10.5,9,21.0
2015-12-03,2,271.393516674893,8.0,9.125,8,61.0
2015-12-04,2,223.004926208522,6.0,9.25,17,61.0
2015-12-05,2,376.387257691091,6.0,9.0,14,61.0
2015-12-06,2,491.74583143461,7.0,10.875,19,20.0
2015-12-08,2,259.237368045978,0.0,10.75,8,0.0
2015-12-09,2,261.967843681113,3.0,8.75,12,21.0
2015-12-10,2,275.871019893576,7.0,6.625,13,21.0
2015-12-11,2,257.995780454492,5.0,6.125,11,63.0
2015-12-12,2,416.865761579601,3.0,6.875,10,61.0
2015-12-14,2,202.61788967914,7.0,3.625,6,21.0
2015-12-15,2,238.987287986511,7.0,5.5,8,61.0
2015-12-16,2,239.155705804931,8.0,6.25,7,10.0
2015-12-17,2,266.802079117368,7.0,11.875,9,53.0
2015-12-18,2,247.565727389495,8.0,10.375,15,61.0
2015-12-19,2,326.552122517566,6.0,11.375,10,0.0
2015-12-21,2,249.442416541576,7.0,10.25,14,21.0
2015-12-22,2,298.307772523706,7.0,11.25,17,61.0
2015-12-23,2,328.219884484061,6.0,10.375,20,61.0
2015-12-24,2,395.242017468912,3.0,8.375,11,61.0
2015-12-27,2,426.706629411613,7.0,10.875,15,61.0
2015-12-30,2,534.795914565585,8.0,5.25,9,0.0
2015-12-31,2,643.674702906675,7.0,2.0,10,61.0
2016-01-02,2,534.255462379152,8.0,0.0,16,10.0
2016-01-03,2,436.582470124766,7.0,-5.5,13,0.0
2016-01-04,2,283.580198278466,5.0,-6.0,15,10.0
2016-01-05,2,291.599756968942,1.0,-3.625,14,5.0
2016-01-06,2,255.147894787261,0.0,-3.0,12,5.0
2016-01-07,2,231.157221388404,7.0,-4.0,13,22.0
2016-01-08,2,240.732081245657,7.0,1.75,20,61.0
2016-01-09,2,310.19021362033,4.0,2.875,6,21.0
2016-01-10,2,410.089486410343,7.0,2.125,8,63.0
2016-01-11,2,230.99605551649,7.0,2.5,6,45.0
2016-01-12,2,209.647066822165,7.0,4.0,8,63.0
2016-01-13,2,212.715205906421,8.0,1.875,14,61.0
2016-01-14,2,245.041703770516,6.0,1.75,6,10.0
2016-01-15,2,265.688670335341,7.0,2.125,12,10.0
2016-01-16,2,294.730277690986,7.0,0.5,5,10.0
2016-01-18,2,196.76012234694,6.0,-1.75,6,10.0
2016-01-19,2,207.412383271762,7.0,-2.5,10,73.0
2016-01-20,2,233.00854277551,7.0,-1.625,8,28.0
2016-01-21,2,222.627075082388,4.0,-4.875,5,20.0
2016-01-22,2,246.118891098791,1.0,-3.0,7,10.0
2016-01-23,2,273.076862089786,6.0,3.125,6,49.0
2016-01-24,2,387.324227337581,7.0,5.125,7,10.0
2016-01-25,2,248.99728128206,8.0,9.0,9,45.0
2016-01-27,2,226.325022919998,7.0,10.375,15,61.0
2016-01-28,2,236.14096812416,5.0,6.75,16,21.0
2016-01-29,2,267.454875544475,7.0,8.125,17,61.0
2016-01-30,2,329.964997391404,7.0,6.625,17,65.0
2016-01-31,2,382.123533692755,6.0,4.125,13,61.0
2016-02-01,2,320.500473747742,7.0,7.875,21,61.0
2016-02-02,2,334.195166966653,6.0,7.5,20,61.0
2016-02-03,2,295.824206669011,6.0,4.75,15,61.0
2016-02-04,2,341.286700292853,5.0,4.25,12,22.0
2016-02-05,2,287.795395648607,7.0,4.5,10,61.0
2016-02-06,2,474.051333102261,7.0,9.375,11,21.0
2016-02-07,2,579.707767204789,6.0,9.75,12,21.0
2016-02-08,2,244.238888656956,7.0,8.5,16,63.0
2016-02-09,2,291.262085727926,5.0,6.75,15,61.0
2016-02-10,2,257.330664582919,7.0,3.75,9,61.0
2016-02-11,2,297.503299343127,7.0,5.25,7,61.0
2016-02-12,2,240.946116831232,7.0,3.5,6,61.0
2016-02-13,2,426.139933426771,6.0,2.0,8,20.0
2016-02-14,2,468.275277107278,8.0,2.875,20,61.0
2016-02-17,2,282.850720027412,1.0,1.75,10,0.0
2016-02-18,2,328.449175370905,5.0,1.875,6,10.0
2016-02-19,2,322.078092028064,7.0,3.25,6,61.0
2016-02-20,2,443.775109403269,7.0,6.0,12,61.0
2016-02-21,2,498.815874652613,7.0,6.875,12,61.0
2016-02-22,2,236.927035507922,6.0,5.875,15,61.0
2016-02-23,2,260.990205479987,4.0,6.125,17,61.0
2016-02-24,2,242.649924353059,3.0,4.0,15,61.0
2016-02-25,2,237.155536345003,6.0,3.5,10,53.0
2016-02-27,2,344.439727506896,4.0,1.5,5,45.0
2016-02-28,2,475.067504097736,1.0,3.5,6,0.0
2016-02-29,2,213.574073422175,7.0,2.125,10,0.0
2016-03-02,2,222.095648232034,7.0,5.0,16,63.0
2016-03-03,2,229.046716982771,7.0,4.75,5,21.0
2016-03-04,2,219.883104831763,2.0,3.875,9,10.0
2016-03-05,2,307.355804230078,8.0,3.25,5,61.0
2016-03-06,2,424.997870111198,7.0,4.5,11,10.0
2016-03-07,2,261.046920938025,6.0,4.75,10,20.0
2016-03-08,2,266.517131416557,6.0,5.0,10,61.0
2016-03-09,2,271.328765064048,0.0,6.75,9,5.0
2016-03-10,2,293.908820913272,8.0,4.375,11,10.0
2016-03-12,2,369.210704930203,8.0,2.75,7,0.0
2016-03-13,2,457.374192354555,8.0,0.875,8,10.0
2016-03-14,2,248.430200784947,8.0,5.0,8,10.0
2016-03-15,2,274.617100464435,5.0,5.75,12,61.0
2016-03-16,2,284.674093245276,1.0,6.375,11,0.0
2016-03-17,2,292.66701959477,0.0,9.25,12,0.0
2016-03-18,2,271.254945413232,8.0,5.375,9,21.0
2016-03-19,2,380.23741771866,7.0,6.0,15,45.0
2016-03-20,2,527.51544193685,6.0,8.625,15,61.0
2016-03-21,2,270.390507218686,7.0,7.5,19,61.0
2016-03-22,2,305.474521378648,7.0,8.125,13,61.0
2016-03-26,2,603.695640303816,1.0,9.75,9,0.0
2016-03-27,2,684.171162722579,7.0,8.625,12,61.0
2016-03-28,2,593.601919712894,6.0,11.625,18,61.0
2016-03-29,2,384.312439396431,6.0,10.0,13,21.0
2016-03-30,2,337.623139607796,5.0,8.5,15,61.0
2016-03-31,2,368.852751120523,4.0,9.0,13,21.0
2016-04-03,2,401.200597393477,7.0,15.5,5,21.0
2016-04-04,2,261.63640016653,6.0,17.375,6,21.0
2016-04-05,2,246.716621441029,7.0,10.0,7,61.0
2016-04-06,2,285.481476537921,6.0,11.125,12,61.0
2016-04-07,2,281.790814958438,6.0,8.625,13,21.0
2016-04-08,2,256.02856475427,6.0,9.0,9,63.0
2016-04-09,2,350.321119468727,4.0,10.125,11,0.0
2016-04-11,2,266.366625292038,1.0,10.0,15,5.0
2016-04-12,2,258.442290134172,6.0,8.0,9,61.0
2016-04-13,2,264.607767409568,5.0,9.75,11,10.0
2016-04-14,2,265.260826538153,6.0,10.0,8,0.0
2016-04-15,2,252.480598904069,7.0,10.625,8,61.0
2016-04-16,2,343.737114318693,6.0,12.75,15,53.0
2016-04-17,2,414.521614252364,4.0,9.875,19,21.0
2016-04-18,2,278.295779079878,7.0,9.625,16,21.0
2016-04-19,2,246.549064599033,5.0,9.5,23,21.0
2016-04-23,2,332.231280619225,3.0,8.875,17,21.0
2016-04-24,2,390.150348783304,4.0,5.75,10,21.0
2016-04-25,2,291.664653265081,8.0,4.625,10,61.0
2016-04-26,2,259.458654116745,7.0,2.5,7,75.0
2016-04-27,2,245.398926176158,7.0,4.875,8,61.0
2016-04-28,2,253.333171941653,6.0,7.5,16,61.0
2016-04-29,2,303.736923397452,6.0,9.75,13,61.0
2016-04-30,2,358.802853523612,8.0,8.0,7,61.0
2016-05-03,2,289.708731482993,6.0,11.375,15,61.0
2016-05-12,2,322.631252723179,0.0,15.625,17,0.0
2016-05-13,2,329.450437716182,2.0,17.5,16,65.0
2016-05-14,2,451.821867120768,7.0,10.0,14,21.0
2016-05-15,2,522.220037792634,6.0,9.75,12,61.0
2016-05-17,2,399.004465280682,7.0,10.75,15,21.0
2016-05-19,2,332.185760629374,2.0,19.5,10,0.0
2016-05-20,2,349.453247646396,8.0,14.75,11,61.0
2016-05-21,2,417.308630991789,6.0,19.375,9,21.0
2016-05-23,2,339.099125176726,7.0,15.5,8,21.0
2016-05-24,2,297.823624960247,8.0,14.25,10,21.0
2016-05-25,2,275.388396878139,7.0,16.5,6,20.0
2016-05-26,2,382.775874053643,7.0,14.375,6,61.0
2016-05-27,2,428.082278565753,4.0,15.875,9,61.0
2016-05-29,2,536.394778519185,6.0,17.0,13,21.0
2016-05-30,2,352.200537133603,4.0,20.25,17,0.0
2016-05-31,2,336.967608768399,1.0,20.625,13,0.0
2016-06-01,2,329.675592570305,4.0,21.75,16,0.0
2016-06-12,2,493.709599656085,7.0,13.875,7,61.0
2016-06-13,2,321.713222457414,7.0,15.25,11,63.0
2016-06-14,2,306.10547510178,7.0,16.5,8,61.0
2016-06-15,2,279.035829075679,6.0,18.25,8,95.0
2016-06-16,2,305.679673037153,6.0,18.25,7,63.0
2016-06-17,2,349.831794411109,6.0,18.125,10,21.0
2016-06-18,2,455.115566690297,6.0,18.0,12,21.0
2016-06-20,2,414.129888774016,4.0,20.875,10,61.0
2016-06-22,2,437.625292013129,5.0,22.125,9,61.0
2016-06-25,2,770.940264429072,7.0,18.25,14,95.0
2016-06-26,2,673.058408685448,5.0,19.25,11,0.0
2016-06-27,2,457.726032088298,7.0,19.375,10,61.0
2016-06-28,2,402.680603677028,4.0,18.375,11,21.0
2016-06-29,2,370.9905058322,5.0,18.75,9,21.0
2016-06-30,2,402.024053504751,7.0,18.25,9,61.0
2016-07-01,2,359.955266934243,8.0,19.25,7,63.0
2016-07-02,2,458.046656207515,7.0,15.625,12,61.0
2016-07-03,2,549.801708096745,4.0,17.125,12,61.0
2016-07-04,2,366.052910892549,6.0,17.25,10,61.0
2016-07-05,2,390.290376373584,7.0,17.125,10,95.0
2016-07-06,2,423.119096446191,5.0,16.5,22,21.0
2016-07-08,2,406.844268769529,6.0,19.125,8,63.0
2016-07-11,2,434.120775058025,6.0,20.0,13,21.0
2016-07-12,2,442.540104956313,4.0,19.125,14,95.0
2016-07-13,2,441.154248420539,6.0,16.375,6,63.0
2016-07-14,2,477.904668200072,7.0,16.375,12,53.0
2016-07-15,2,455.61544571849,7.0,17.0,16,61.0
2016-07-16,2,501.587558806011,7.0,18.0,10,61.0
2016-07-17,2,666.527946705603,7.0,17.25,9,61.0
2016-07-19,2,498.531530465481,6.0,22.375,12,20.0
2016-07-22,2,552.606019978418,3.0,26.0,6,21.0
2016-07-25,2,578.144391563216,4.0,25.375,7,95.0
2016-07-26,2,591.405293925478,3.0,21.875,9,20.0
2016-07-28,2,589.818472576254,4.0,21.25,7,20.0
2016-07-29,2,585.737375255411,6.0,21.0,10,65.0
2016-07-30,2,654.881851014471,4.0,19.625,10,65.0
2016-07-31,2,705.270631053338,7.0,17.375,6,61.0
2016-08-01,2,612.243855464434,3.0,18.5,14,61.0
2016-08-02,2,640.359288495899,4.0,19.75,7,20.0
2016-08-03,2,546.681324306856,7.0,19.375,9,61.0
2016-08-04,2,572.9375007087,6.0,20.375,11,61.0
2016-08-05,2,582.139047360436,4.0,20.5,15,21.0
2016-08-06,2,627.399879345698,5.0,17.5,14,95.0
2016-08-07,2,717.630142641236,6.0,21.125,13,21.0
2016-08-08,2,590.364639279926,5.0,19.0,18,21.0
2016-08-09,2,614.057655871662,5.0,15.375,18,21.0
2016-08-10,2,591.248086981698,4.0,14.5,15,95.0
2016-08-11,2,598.898338586543,7.0,13.875,9,61.0
2016-08-12,2,628.540557526445,7.0,18.25,12,61.0
2016-08-13,2,738.269009184729,7.0,18.125,12,61.0
2016-08-20,2,727.82813857717,7.0,20.25,9,61.0
2016-08-21,2,611.969263585254,4.0,19.875,9,21.0
2016-08-22,2,503.322164342482,7.0,18.375,10,65.0
2016-08-28,2,601.750589159833,4.0,21.875,12,63.0
2016-08-29,2,375.061712132817,3.0,18.5,15,21.0
2016-09-01,2,414.957000694047,5.0,20.25,13,21.0
2016-09-02,2,387.212025911342,4.0,19.125,8,61.0
2016-09-03,2,448.508773592816,5.0,19.25,12,21.0
2016-09-04,2,504.632657854187,6.0,19.25,8,61.0
2016-09-05,2,359.122720726491,0.0,19.125,12,0.0
2016-09-09,2,388.211917631675,2.0,21.375,10,0.0
2016-09-16,2,351.893580474176,4.0,22.75,8,0.0
2016-09-18,2,480.542581284257,7.0,16.75,15,21.0
2016-09-23,2,334.835340053426,4.0,18.625,12,21.0
2016-09-26,2,288.924972627933,4.0,18.25,6,0.0
2016-09-27,2,308.430274429297,0.0,19.875,6,0.0
2016-09-29,2,304.639393081772,7.0,17.375,13,61.0
2016-09-30,2,292.054154725351,6.0,14.0,11,61.0
2016-10-02,2,562.125467854407,3.0,15.75,7,21.0
2016-10-03,2,484.636032498125,7.0,14.375,18,61.0
2016-10-06,2,345.113524952996,7.0,11.25,17,20.0
2016-10-07,2,383.204234938422,7.0,11.125,15,0.0
2016-10-09,2,496.810974350594,7.0,9.125,10,61.0
2016-10-10,2,380.153458343839,7.0,11.125,10,61.0
2016-10-11,2,376.573866608268,7.0,9.875,20,61.0
2016-10-12,2,344.070542410265,7.0,9.75,18,63.0
2016-10-13,2,373.773464347884,6.0,10.875,15,0.0
2016-10-14,2,362.891896618259,7.0,9.125,13,61.0
2016-10-15,2,419.758055396142,8.0,8.625,12,61.0
2016-10-16,2,531.445003131207,8.0,11.375,6,10.0
2016-10-17,2,384.771661762652,8.0,9.75,6,10.0
2016-10-18,2,401.418865570001,7.0,13.25,6,28.0
2016-10-19,2,413.509458544512,8.0,7.625,4,61.0
2016-10-20,2,361.39994077193,7.0,10.125,10,21.0
2016-10-21,2,344.284592144664,6.0,9.875,10,61.0
2016-10-22,2,362.998937459473,8.0,8.125,12,61.0
2016-10-23,2,432.075653766841,7.0,8.625,4,21.0
2016-10-24,2,283.900274763154,5.0,9.25,8,10.0
2016-10-25,2,275.214526471799,5.0,9.0,8,0.0
2016-10-26,2,289.426912922535,6.0,7.375,6,10.0
2016-10-27,2,270.934898095161,7.0,13.375,9,21.0
2016-10-28,2,259.659612215792,6.0,12.75,15,21.0
2016-10-29,2,302.126163329756,4.0,11.375,16,20.0
2016-10-30,2,473.283997822259,4.0,11.0,9,5.0
2016-10-31,2,326.876981669562,7.0,12.125,6,61.0
2016-11-01,2,247.262323992562,6.0,10.125,12,61.0
2016-11-02,2,258.630529285405,4.0,7.25,13,21.0
2016-11-04,2,243.545607844563,7.0,7.875,8,61.0
2016-11-05,2,281.817751432173,7.0,5.5,5,61.0
2016-11-06,2,460.230229180135,7.0,6.625,6,61.0
2016-11-07,2,255.648328676303,7.0,3.5,14,61.0
2016-11-08,2,204.169287713438,7.0,0.75,14,71.0
2016-11-09,2,225.625409365451,0.0,1.25,4,10.0
2016-11-10,2,222.952935466743,7.0,4.0,8,22.0
2016-11-11,2,248.496512725195,4.0,4.875,10,21.0
2016-11-12,2,334.977522413811,3.0,1.625,6,49.0
2016-11-13,2,474.067020573429,4.0,1.375,9,5.0
2016-11-14,2,241.872122463559,4.0,2.0,10,5.0
2016-11-15,2,226.597706259018,7.0,7.75,9,61.0
2016-11-16,2,223.910531432435,7.0,8.75,11,61.0
2016-11-17,2,217.353481812849,6.0,7.75,9,21.0
2016-11-18,2,251.940427195203,4.0,7.25,13,21.0
2016-11-19,2,241.369289867448,6.0,6.625,11,21.0
2016-11-20,2,401.605485731958,6.0,6.375,12,63.0
2016-11-21,2,269.243262515845,7.0,11.5,6,61.0
2016-11-23,2,228.728425858361,7.0,10.0,5,10.0
2016-11-24,2,260.982600573745,0.0,4.5,8,10.0
2016-11-25,2,273.012101942408,7.0,4.0,4,45.0
2016-11-26,2,352.306886988669,7.0,5.875,10,61.0
2016-11-27,2,469.43311875982,0.0,5.625,9,5.0
2016-11-29,2,267.035376741299,3.0,3.0,9,10.0
2016-11-30,2,269.284875545542,7.0,6.25,12,61.0
2016-12-01,2,289.176303581184,8.0,8.5,19,61.0
2016-12-02,2,251.175708024115,0.0,3.625,8,0.0
2016-12-03,2,303.777431914782,4.0,-0.75,6,49.0
2016-12-06,2,242.026570423275,7.0,6.25,5,61.0
2016-12-07,2,254.664630713786,7.0,4.5,10,61.0
2016-12-08,2,286.690546648509,8.0,8.625,12,10.0
2016-12-09,2,240.502242286095,7.0,8.875,13,20.0
2016-12-10,2,345.301145371851,7.0,9.5,10,61.0
2016-12-12,2,207.604751430375,7.0,4.875,4,61.0
2016-12-13,2,233.770001608963,7.0,6.285714,5,10.0
2016-12-14,2,221.942272035382,7.0,4.625,6,45.0
2016-12-15,2,249.859463715467,7.0,0.0,8,49.0
2016-12-16,2,231.827718336113,8.0,-1.0,5,10.0
2016-12-18,2,565.041664760473,7.0,7.0,8,0.0
2016-12-19,2,228.043120399182,8.0,5.75,4,0.0
2016-12-20,2,230.544660181159,8.0,1.5,7,10.0
2016-12-21,2,262.933974860887,6.0,3.625,10,10.0
2016-12-22,2,294.632086675127,7.0,5.25,8,61.0
2016-12-23,2,320.332320272135,7.0,6.375,9,10.0
2016-12-24,2,435.412836448077,6.0,6.125,14,95.0
2016-12-28,2,369.891376672855,4.0,7.125,12,0.0
2016-12-29,2,412.345692402398,3.0,3.75,11,10.0
2016-12-30,2,488.254599774454,4.0,1.75,10,10.0
2016-12-31,2,569.614587079687,7.0,4.875,13,28.0
2017-01-02,2,363.785766586536,3.0,1.625,8,0.0
2017-01-03,2,309.961108123739,7.0,6.0,16,61.0
2017-01-04,2,299.025295009328,4.0,4.0,19,20.0
2017-01-05,2,336.671269192301,4.0,-2.875,15,0.0
2017-01-07,2,270.247354621077,8.0,-0.5,11,71.0
2017-01-08,2,352.056991405427,8.0,2.25,4,10.0
2017-01-09,2,238.253386603281,8.0,2.5,6,20.0
2017-01-10,2,204.467443051391,7.0,2.625,9,10.0
2017-01-11,2,174.999832388788,7.0,4.625,15,61.0
2017-01-12,2,209.351176619157,4.0,4.5,16,61.0
2017-01-13,2,226.484139777162,3.0,3.125,7,61.0
2017-01-14,2,264.018180316324,2.0,1.75,10,61.0
2017-01-15,2,370.953894851707,5.0,1.375,10,71.0
2017-01-16,2,221.861834510936,0.0,0.25,9,0.0
2017-01-17,2,237.865415972532,7.0,0.5,4,10.0
2017-01-18,2,229.183246697448,7.0,0.125,8,20.0
2017-01-19,2,217.31433192757,8.0,1.5,8,61.0
2017-01-20,2,246.618836422496,8.0,3.625,5,21.0
2017-01-21,2,271.392050660175,7.0,5.75,5,10.0
2017-01-22,2,378.605208890515,8.0,1.375,5,10.0
2017-01-23,2,200.650869397269,7.0,1.125,8,10.0
2017-01-24,2,224.008464683995,7.0,1.875,8,45.0
2017-01-25,2,215.33818679634,7.0,-1.25,6,49.0
2017-01-26,2,248.421889120763,6.0,1.0,7,10.0
2017-01-27,2,247.138197864919,0.0,2.142857,7,5.0
2017-01-28,2,313.682969192529,1.0,2.875,5,5.0
2017-01-29,2,379.072962437235,7.0,4.75,8,61.0
2017-01-30,2,239.843727193044,7.0,2.625,13,61.0
2017-01-31,2,221.330857530692,7.0,3.125,15,10.0
2017-02-01,2,239.504840288098,7.0,1.125,8,20.0
2017-02-02,2,222.76706749452,7.0,1.75,6,61.0
2017-02-03,2,212.92401534834,7.0,1.625,6,45.0
2017-02-04,2,276.252863559981,7.0,5.75,6,61.0
2017-02-05,2,374.084257351283,8.0,2.0,10,61.0
2017-02-06,2,237.959555280101,7.0,2.5,12,61.0
2017-02-07,2,266.645083093324,7.0,0.0,12,77.0
2017-02-08,2,249.061981621222,8.0,-2.0,8,77.0
2017-02-09,2,250.490563349257,8.0,-2.125,11,22.0
2017-02-10,2,261.357365889667,7.0,-1.75,16,10.0
2017-02-11,2,370.184991912543,7.0,0.0,17,0.0
2017-02-12,2,416.379213088695,8.0,0.375,17,10.0
2017-02-13,2,253.451793499213,0.0,-0.25,10,10.0
2017-02-14,2,255.75728975769,2.0,-0.75,8,49.0
2017-02-15,2,278.538706748637,0.0,5.875,4,5.0
2017-02-16,2,309.868693401512,7.0,6.25,10,61.0
2017-02-17,2,272.294876852516,7.0,6.0,9,61.0
2017-02-18,2,428.420760681624,7.0,4.625,12,20.0
2017-02-19,2,447.567200414903,7.0,5.625,8,61.0
2017-02-20,2,253.268174669793,7.0,8.0,16,61.0
2017-02-22,2,190.339694203761,6.0,7.375,20,61.0
2017-02-23,2,211.823498155332,7.0,4.375,22,63.0
2017-02-24,2,239.782123705357,1.0,4.125,15,21.0
2017-02-25,2,312.627992129368,7.0,3.375,12,61.0
2017-02-26,2,428.913586120998,7.0,7.5,11,61.0
2017-02-28,2,229.94140636776,6.0,6.0,15,21.0
